SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-06772023,10/09/2017,Front,,Open,SIDE AND REAR,Vacant,false,true,7729,S,CREGIER,AVE,60649,1189544.56460558,1854082.94632256,8,4,43,41.754649598623466,-87.58093973225976,"(41.754649598623, -87.58093973226)"
Vacant/Abandoned Building,17-06748120,10/08/2017,Front,,Open,FRONT DOOR,Vacant,false,true,10144,S,PRINCETON,AVE,60628,1176080.63001911,1837566.52002367,9,5,49,41.70963890074159,-87.63077469074041,"(41.709638900742, -87.63077469074)"
Vacant/Abandoned Building,17-06766045,10/09/2017,Front,,Open,,Vacant,false,true,8204,S,HALSTED,ST,60620,1172398.6831858,1850464.6508089,21,6,71,41.7451148234516,-87.64388013921841,"(41.745114823452, -87.643880139218)"
Vacant/Abandoned Building,17-06761968,10/09/2017,Front,,Boarded,FRONT,Vacant,false,true,7044,S,HARPER,AVE,60637,1187600.37388799,1858602.24799528,5,3,43,41.767097407102185,-87.58792099031946,"(41.767097407102, -87.587920990319)"
Vacant/Abandoned Building,17-06770621,10/09/2017,Front,,Open,GARAGE,Vacant,false,true,8823,S,CARPENTER,ST,60620,1170858.34711626,1846316.09350264,21,22,71,41.73376434060141,-87.64964493054993,"(41.733764340601, -87.64964493055)"
Vacant/Abandoned Building,17-06764943,10/09/2017,Front,,Open,FRONT DOOR,Vacant,false,true,7220,S,LOWE,AVE,60621,1173395.13667738,1857020.92889399,6,7,68,41.76308410300388,-87.64003539672271,"(41.763084103004, -87.640035396723)"
Vacant/Abandoned Building,17-06759655,10/09/2017,Front,,Open,WINDOWS AND GARAGE,Vacant,false,false,11715,S,MORGAN,ST,60643,1171763.94721546,1827134.36988625,34,5,53,41.68110700457796,-87.64688743325932,"(41.681107004578, -87.646887433259)"
Vacant/Abandoned Building,17-06760506,10/09/2017,Front,,Boarded,,Vacant,false,false,9209,S,CALUMET,AVE,60619,1180194.64781558,1844031.06479048,9,6,49,41.72728533849321,-87.61551129287075,"(41.727285338493, -87.615511292871)"
Vacant/Abandoned Building,17-06762524,10/09/2017,Rear,,Open,BACK DOOR,Vacant,false,false,7813,S,EVANS,AVE,60619,1182579.68388912,1853366.37802075,6,6,69,41.752847571224706,-87.60648581869657,"(41.752847571225, -87.606485818697)"
Vacant/Abandoned Building,17-06765599,10/09/2017,Front,,Open,FRONT,Vacant,false,false,7123,S,MICHIGAN,AVE,60619,1178396.12741408,1857816.8824261,6,3,69,41.76515621673675,-87.62168183302836,"(41.765156216737, -87.621681833028)"
Vacant/Abandoned Building,17-06775791,10/09/2017,Front,,Open,SIDE WINDOWS -- SQUATTERS HAVE BEEN LIVING IN PROP.,Vacant,false,true,1404,E,76TH,ST,60619,1186902.2600152,1854881.56962244,8,4,43,41.756904099428404,-87.59059758087447,"(41.756904099428, -87.590597580874)"
Vacant/Abandoned Building,17-06798300,10/10/2017,Front,,Open,FRONT,Vacant,false,false,6514,S,CHAMPLAIN,AVE,60637,1181687.14090508,1861962.43779835,20,3,42,41.77645667949793,-87.60949151179553,"(41.776456679498, -87.609491511796)"
Vacant/Abandoned Building,17-06796541,10/10/2017,Front,,Open,FRONT AND BACK DOORS ARE NOT SECURED,Vacant,false,true,1858,S,HARDING,AVE,60623,1150350.78937297,1890654.26081537,24,10,29,41.85585744622422,-87.72362331315647,"(41.855857446224, -87.723623313156)"
Vacant/Abandoned Building,17-06799548,10/10/2017,Front,,Open,FRONT,Vacant,false,false,9428,S,WABASH,AVE,60619,1178371.31203392,1842478.10637414,9,6,49,41.72306535180878,-87.62223738063449,"(41.723065351809, -87.622237380634)"
Vacant/Abandoned Building,17-06806710,10/10/2017,Front,,Open,FRONT,Vacant,false,true,10722,S,PRAIRIE,AVE,60628,1179817.165075,1833857.16505,9,5,49,41.69937545588322,-87.61720402270348,"(41.699375455883, -87.617204022703)"
Vacant/Abandoned Building,17-06804094,10/10/2017,Front,,Open,REAR,Vacant,false,false,12052,S,YALE,AVE,60628,1176780.73082445,1825019.52489952,34,5,53,41.67519238994389,-87.62858676971923,"(41.675192389944, -87.628586769719)"
Vacant/Abandoned Building,17-06791589,10/10/2017,Front,,Open,REAR DOOR IS OPENED,Vacant,false,true,7208,S,HONORE,ST,60636,1165266.2103848,1856881.77707528,17,7,67,41.76287817760764,-87.66983335837865,"(41.762878177608, -87.669833358379)"
Vacant/Abandoned Building,17-06799549,10/10/2017,Rear,,Open,THE BACK YARD,Vacant,false,false,4115,S,VINCENNES,AVE,60653,1180462.78111265,1877775.38031044,4,2,38,41.81987698089169,-87.6134944630527,"(41.819876980892, -87.613494463053)"
Vacant/Abandoned Building,17-06790599,10/10/2017,Front,,Open,FRONT DOORS AND WINDOWS OPENED IN THE REAR,Vacant,false,false,206,W,119TH,ST,60628,1177016.47671875,1826033.4599832,34,5,53,41.67796949047052,-87.62769350723758,"(41.677969490471, -87.627693507238)"
Vacant/Abandoned Building,17-06794712,10/10/2017,Front,,Open,SIDE DOOR,Vacant,false,true,1336,N,KILDARE,AVE,60651,1147463.5290288,1908658.90998842,26,25,23,41.90532004782069,-87.7337593893481,"(41.905320047821, -87.733759389348)"
Vacant/Abandoned Building,17-06792435,10/10/2017,Front,,Open,,Vacant,false,false,10756,S,LANGLEY,AVE,60628,1182826.2307266,1833732.47996655,9,5,50,41.69896411682862,-87.60619010610277,"(41.698964116829, -87.606190106103)"
Vacant/Abandoned Building,17-06809709,10/10/2017,Garage,,Open,GARAGE,Vacant,false,true,520,W,97TH,ST,60628,1174458.82337005,1840568.2096798,21,22,73,41.71791212201927,-87.63662500647115,"(41.717912122019, -87.636625006471)"
Vacant/Abandoned Building,17-06796142,10/10/2017,Front,,Open,,Vacant,false,true,2112,W,23RD,PL,60608,1162656.77397587,1888398.73017363,25,10,31,41.84941937443242,-87.67851733132814,"(41.849419374432, -87.678517331328)"
Vacant/Abandoned Building,17-06797807,10/10/2017,Front,,Open,,Vacant,false,true,6732,S,WINCHESTER,AVE,60636,1164516.77790109,1860032.50122644,16,7,67,41.771540026599915,-87.67249144033983,"(41.7715400266, -87.67249144034)"
Vacant/Abandoned Building,17-06807511,10/10/2017,Front,,Open,,Vacant,false,true,11427,S,STEWART,AVE,60628,1175670.39710181,1829140.64351658,34,5,49,41.68652622951059,-87.63252808880664,"(41.686526229511, -87.632528088807)"
Vacant/Abandoned Building,17-06787009,10/10/2017,Front,,Open,,Vacant,false,false,1329,S,KOSTNER,AVE,60623,1147260.87689988,1893479.83990056,24,10,29,41.863670839129284,-87.73489263399634,"(41.863670839129, -87.734892633996)"
Vacant/Abandoned Building,17-06800806,10/10/2017,Front,,Open,,Vacant,false,true,8757,S,LAFLIN,ST,60620,1167864.1814331,1846662.32530344,21,22,71,41.73477919534983,-87.6606041894401,"(41.73477919535, -87.66060418944)"
Vacant/Abandoned Building,17-06800393,10/10/2017,Front,,Open,,Vacant,false,true,8200,S,HALSTED,ST,60620,1172397.8831858,1850491.6508089,21,6,71,41.74518893258979,-87.64388227786438,"(41.74518893259, -87.643882277864)"
Vacant/Abandoned Building,17-06786923,10/10/2017,Front,,Open,,Vacant,false,false,1644,S,SPAULDING,AVE,60623,1154639.63152012,1891380.84658286,24,10,29,41.85776663015214,-87.70786162694834,"(41.857766630152, -87.707861626948)"
Vacant/Abandoned Building,17-06828959,10/11/2017,Front,,Open,,Vacant,false,false,7734,S,ADA,ST,60620,1168783.11158769,1853478.03863405,17,6,71,41.75346270392929,-87.65704137751307,"(41.753462703929, -87.657041377513)"
Vacant/Abandoned Building,17-06827096,10/11/2017,Front,,Open,FRONT DOOR,Vacant,false,false,6624,S,RHODES,AVE,60637,1181040.99369864,1861211.87010717,20,3,42,41.77441194817529,-87.61188331102068,"(41.774411948175, -87.611883311021)"
Vacant/Abandoned Building,17-06818719,10/11/2017,,,,,,,,309,W,105TH,PL,60628,1176047.45389518,1834969.66832323,34,5,49,41.70251351206617,-87.63097375033716,"(41.702513512066, -87.630973750337)"
Vacant/Abandoned Building,17-06824436,10/11/2017,Rear,,Open,SIDE DOOR,Vacant,true,true,5744,S,EMERALD,AVE,60621,1172283.01902449,1866776.31830265,20,7,68,41.78987855230224,-87.64382481791918,"(41.789878552302, -87.643824817919)"
Vacant/Abandoned Building,17-06826684,10/11/2017,Front,,Open,FRONT DOOR,Vacant,false,true,347,W,95TH,ST,60628,1175546.1303117,1841922.44447408,21,5,49,41.721604113588555,-87.63260226787038,"(41.721604113589, -87.63260226787)"
Vacant/Abandoned Building,17-06832236,10/11/2017,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,true,60,W,72ND,ST,60621,1177011.52119277,1857260.84998703,6,7,69,41.76366172478455,-87.62677353784622,"(41.763661724785, -87.626773537846)"
Vacant/Abandoned Building,17-06831465,10/11/2017,Front,,Open,,Vacant,true,false,4405,S,PRINCETON,AVE,60609,1175022.64910844,1875710.250866,3,9,37,41.81433340836786,-87.63351272474985,"(41.814333408368, -87.63351272475)"
Vacant/Abandoned Building,17-06831409,10/11/2017,Front,,Open,,Vacant,false,false,8041,S,MORGAN,ST,60620,1171042.7396004,1851503.11921686,21,6,71,41.74799422507731,-87.64881825407525,"(41.747994225077, -87.648818254075)"
Vacant/Abandoned Building,17-06830729,10/11/2017,Front,,Open,SOME OF THE BOARDS WERE REMOVED,Vacant,false,true,62,W,72ND,ST,60621,1177003.52119277,1857260.54998703,6,7,69,41.76366108187099,-87.62680286841513,"(41.763661081871, -87.626802868415)"
Vacant/Abandoned Building,17-06823664,10/11/2017,Front,,Open,,Vacant,true,true,9654,S,EWING,AVE,60617,1202117.00170191,1841703.33157775,10,4,52,41.720368146893335,-87.53528729325903,"(41.720368146893, -87.535287293259)"
Vacant/Abandoned Building,17-06907876,10/14/2017,Front,,Open,FRONT,Vacant,true,true,11319,S,CARPENTER,ST,60643,1171350.23132929,1829654.89206712,34,22,75,41.68803276382277,-87.64832848754315,"(41.688032763823, -87.648328487543)"
Vacant/Abandoned Building,17-06923248,10/14/2017,Front,,Open,FRONT,Vacant,false,true,943,W,MARQUETTE,RD,60621,1171076.44642935,1860404.03798892,6,7,68,41.77241873993692,-87.64843506307692,"(41.772418739937, -87.648435063077)"
Vacant/Abandoned Building,17-06906560,10/14/2017,Front,,Open,BACK PORCH,Vacant,false,false,2921,E,96TH,ST,60617,1197282.96950787,1841859.14768604,10,4,51,41.720917321889715,-87.55298756267386,"(41.72091732189, -87.552987562674)"
Vacant/Abandoned Building,17-06852793,10/12/2017,Front,,Open,GARAGE AND DOORS,Vacant,false,true,1019,W,103RD,ST,60643,1171257.67979219,1836517.18262143,34,22,73,41.706865985458606,-87.64846754884202,"(41.706865985459, -87.648467548842)"
Vacant/Abandoned Building,17-06853462,10/12/2017,Rear,,Open,UNKNOWN,Vacant,false,true,500,W,116TH,ST,60628,1175047.35600943,1827979.07169314,34,5,53,41.68335258218795,-87.63484340495646,"(41.683352582188, -87.634843404956)"
Vacant/Abandoned Building,17-06855514,10/12/2017,Front,,Open,FRONT,Vacant,false,false,9235,S,DOBSON,AVE,,1184829.55809962,1843956.83478883,8,4,47,41.72697432530734,-87.5985354507673,"(41.726974325307, -87.598535450767)"
Vacant/Abandoned Building,17-06852842,10/12/2017,Front,,Open,BACK,Vacant,true,false,1750,E,89TH,ST,60617,1189517.7768075,1846332.35897489,8,4,48,41.73338190038251,-87.58128613323004,"(41.733381900383, -87.58128613323)"
Vacant/Abandoned Building,17-06868091,10/12/2017,Rear,,Open,ALL DOORS -WINDOWS,Vacant,false,true,8626,S,LAFLIN,ST,60620,1167839.6428666,1847533.13581843,21,6,71,41.73716935233235,-87.66066915373261,"(41.737169352332, -87.660669153733)"
Vacant/Abandoned Building,17-06851956,10/12/2017,Front,,Open,,Vacant,true,false,7430,S,LANGLEY,AVE,60619,1182179.98032522,1855900.03362839,6,3,69,41.75980944455311,-87.60787226174484,"(41.759809444553, -87.607872261745)"
Vacant/Abandoned Building,17-06858777,10/12/2017,Front,,Open,,Vacant,false,false,10428,S,EWING,AVE,60617,1202166.38537237,1836422.09523082,10,4,52,41.70587476046435,-87.5352857052913,"(41.705874760464, -87.535285705291)"
Vacant/Abandoned Building,17-06864863,10/12/2017,Front,,Boarded,"REAR DOOR,",Vacant,false,true,738,S,KEDVALE,AVE,60624,1148835.00622861,1896407.5393662,24,11,26,41.87167453856091,-87.7290383895079,"(41.871674538561, -87.729038389508)"
Vacant/Abandoned Building,17-06852723,10/12/2017,Front,,Open,FRONT AND BACK,Vacant,false,true,8011,S,PAXTON,AVE,60617,1192252.70448808,1852284.69953137,8,4,46,41.74964963913616,-87.57107377039596,"(41.749649639136, -87.571073770396)"
Vacant/Abandoned Building,17-06854364,10/12/2017,Front,,Open,,Vacant,false,false,831,N,LAWNDALE,AVE,60651,1151567.31861408,1905294.20690853,27,11,23,41.89600727340324,-87.71877325818036,"(41.896007273403, -87.71877325818)"
Vacant/Abandoned Building,17-06880949,10/13/2017,Rear,,Boarded,OPEN IN THE BACK,Vacant,false,false,7212,S,SOUTH CHICAGO,AVE,60619,1183438.18980815,1857503.50977746,5,3,69,41.764180332518606,-87.60321110051038,"(41.764180332519, -87.60321110051)"
Vacant/Abandoned Building,17-06891657,10/13/2017,Front,,Open,WINDOWS,Vacant,false,false,2655,N,MONT CLARE,AVE,60707,1128302.300705,1916857.0116948,29,25,18,41.92816265425994,-87.80396024620698,"(41.92816265426, -87.803960246207)"
Vacant/Abandoned Building,17-06882657,10/13/2017,Front,,Open,BACK DOOR,Vacant,false,false,6905,S,WOODLAWN,AVE,60637,1185592.12011969,1859560.40739734,5,3,69,41.769774207336596,-87.59525182643775,"(41.769774207337, -87.595251826438)"
Vacant/Abandoned Building,17-06875043,10/13/2017,Rear,,Open,REAR,Vacant,true,true,2623,W,MONROE,ST,60612,1158881.49741961,1899587.84372418,27,11,27,41.88020159227773,-87.69206633803954,"(41.880201592278, -87.69206633804)"
Vacant/Abandoned Building,17-06881055,10/13/2017,Rear,,Boarded,REAR,Vacant,false,true,8446,S,ESCANABA,AVE,60617,1196953.10003234,1849525.09009641,10,4,46,41.741961500943894,-87.55394152277069,"(41.741961500944, -87.553941522771)"
Vacant/Abandoned Building,17-06887970,10/13/2017,Front,,Open,,Vacant,false,false,2845,E,103RD,ST,60617,1196828.43000956,1837215.91003363,10,4,51,41.70818714795309,-87.55480618420663,"(41.708187147953, -87.554806184207)"
Vacant/Abandoned Building,17-06882283,10/13/2017,Front,,Open,,Vacant,false,true,20,E,122ND,PL,60628,1178576.63127163,1823743.60996995,9,5,53,41.67165058885784,-87.62205202385142,"(41.671650588858, -87.622052023851)"
Vacant/Abandoned Building,17-06883000,10/13/2017,,,,,,,,6542,S,GREEN,ST,60621,1171762.65519364,1861467.13147292,6,7,68,41.775320971409215,-87.64588847294777,"(41.775320971409, -87.645888472948)"
Vacant/Abandoned Building,17-06873175,10/13/2017,Front,,Open,,Vacant,false,false,1636,W,51ST,ST,60609,1166183.05242812,1870892.76279659,20,9,61,41.801306638684906,-87.6660744719579,"(41.801306638685, -87.666074471958)"
Vacant/Abandoned Building,17-06950841,10/16/2017,Rear,,Open,,Vacant,false,false,6507,S,PARNELL,AVE,60621,1173686.85998613,1861723.08012538,20,7,68,41.7759808984077,-87.63882701701183,"(41.775980898408, -87.638827017012)"
Vacant/Abandoned Building,17-06952591,10/16/2017,Rear,,Boarded,,Vacant,false,false,119,E,104TH,ST,60628,1179000.53012278,1836043.41362681,9,5,49,41.70539341815949,-87.62012786582022,"(41.705393418159, -87.62012786582)"
Vacant/Abandoned Building,17-06953342,10/16/2017,,,,,,,,1301,W,59TH,ST,60636,1168656.80556575,1865643.9263116,16,7,67,41.78685017006452,-87.65715373137061,"(41.786850170065, -87.657153731371)"
Vacant/Abandoned Building,17-06956259,10/16/2017,Front,,Open,FRONT,Vacant,false,true,6245,S,CHAMPLAIN,AVE,60637,1181641.84257597,1863741.67818566,20,3,42,41.78134013028408,-87.60960267584358,"(41.781340130284, -87.609602675844)"
Vacant/Abandoned Building,17-06516959,09/29/2017,,,,,,,,6109,S,NORMAL,BLVD,60621,1174008.86001756,1864374.32987446,20,7,68,41.783249080752206,-87.6375679567401,"(41.783249080752, -87.63756795674)"
Vacant/Abandoned Building,17-06952686,10/16/2017,Rear,,Open,BASEMENT WINDOWS AND TOP WINDOWS ARE BROKEN,Vacant,false,true,7724,S,CHAMPLAIN,AVE,60619,1181902.69206712,1853935.96066733,6,6,69,41.75442623456724,-87.60894912301713,"(41.754426234567, -87.608949123017)"
Vacant/Abandoned Building,17-06957321,10/16/2017,Front,,Open,,Vacant,false,false,6123,S,PAULINA,ST,60636,1166061.99597017,1863995.25909087,15,7,67,41.7823816251605,-87.66671457356881,"(41.782381625161, -87.666714573569)"
Vacant/Abandoned Building,17-06948656,10/16/2017,Front,,Open,,Vacant,false,false,5814,S,GREEN,ST,60621,1171634.32449714,1866226.26131243,16,7,68,41.78838338615016,-87.64621950504394,"(41.78838338615, -87.646219505044)"
Vacant/Abandoned Building,17-06949497,10/16/2017,Front,,Open,FRONT AND REAR,Vacant,false,true,7253,S,EMERALD,AVE,60621,1172599.09000799,1856776.48842778,6,7,68,41.762430897704434,-87.64296023456751,"(41.762430897704, -87.642960234568)"
Vacant/Abandoned Building,17-06930687,10/15/2017,Front,,Open,FRONT,Vacant,false,false,1511,E,85TH,PL,60619,1187810.01017662,1848590.36002764,8,4,45,41.739618862480704,-87.58747073893306,"(41.739618862481, -87.587470738933)"
Vacant/Abandoned Building,17-06931926,10/15/2017,Front,,Open,BRICK SINGLE FAMILY HOME,Vacant,false,true,6616,S,ABERDEEN,ST,60621,1170121.02160733,1860933.80399978,16,7,68,41.77389330854016,-87.65192198621882,"(41.77389330854, -87.651921986219)"
Vacant/Abandoned Building,17-06934185,10/15/2017,Rear,,Open,NONE,Vacant,false,false,4345,S,ST LAWRENCE,AVE,60653,1180986.14459285,1876331.78497285,4,2,38,41.815903595725686,-87.61161904413838,"(41.815903595726, -87.611619044138)"
Vacant/Abandoned Building,17-06975516,10/17/2017,Front,,Open,,Vacant,false,false,6532,S,CLAREMONT,AVE,60636,1161866.15399,1861277.004272,16,8,66,41.77501059487466,-87.68217324071422,"(41.775010594875, -87.682173240714)"
Vacant/Abandoned Building,17-06980022,10/17/2017,,,,,,,,7042,S,HARPER,AVE,60637,1187600.07388799,1858614.94799528,5,3,43,41.76713226414503,-87.58792168650349,"(41.767132264145, -87.587921686503)"
Vacant/Abandoned Building,17-06990961,10/17/2017,Front,,Open,SIDE GANGWAY,Vacant,false,true,4031,W,ADAMS,ST,60624,1149552.25087361,1898706.73651822,28,11,26,41.87796991154494,-87.726345380893,"(41.877969911545, -87.726345380893)"
Vacant/Abandoned Building,17-06989457,10/17/2017,Rear,,Open,,Vacant,false,false,8243,S,ST LAWRENCE,AVE,60619,1181670.74919563,1850471.26898101,6,6,44,41.74492409837845,-87.6099058679411,"(41.744924098378, -87.609905867941)"
Vacant/Abandoned Building,17-06989038,10/17/2017,Rear,,Open,ALL OVER,Vacant,false,true,7726,S,CHAMPLAIN,AVE,60619,1181903.09206712,1853922.56066733,6,6,69,41.754389454300686,-87.60894807062455,"(41.754389454301, -87.608948070625)"
Vacant/Abandoned Building,17-06980167,10/17/2017,Front,,Boarded,,Vacant,false,false,1109,W,59TH,ST,60621,1169895.33210715,1865677.34922255,16,7,68,41.7869150679855,-87.65261166196746,"(41.786915067986, -87.652611661967)"
Vacant/Abandoned Building,17-06993831,10/17/2017,Front,,Open,,Vacant,true,true,12025,S,EGGLESTON,AVE,60628,1175461.68150425,1825174.26571448,34,5,53,41.675646526780376,-87.63341011763025,"(41.67564652678, -87.63341011763)"
Vacant/Abandoned Building,17-06993128,10/17/2017,Front,,Boarded,,Vacant,false,true,4818,S,HERMITAGE,AVE,60609,1165491.74040878,1872749.31809209,15,9,61,41.80641594275681,-87.66855710662571,"(41.806415942757, -87.668557106626)"
Vacant/Abandoned Building,17-07006278,10/18/2017,Front,,Open,FRONT,Vacant,false,false,8313,S,GREEN,ST,60620,1172080.24001621,1849727.60371582,21,6,71,41.74309926413712,-87.64506856392158,"(41.743099264137, -87.645068563922)"
Vacant/Abandoned Building,17-07016538,10/18/2017,Front,,Open,"REAR DOOR,",Vacant,false,true,9121,S,DREXEL,AVE,60619,1184151.68713061,1844607.23987242,8,4,47,41.72877496316656,-87.60099827983723,"(41.728774963167, -87.600998279837)"
Vacant/Abandoned Building,17-07006154,10/18/2017,Front,,Boarded,,Vacant,false,false,1163,E,43RD,ST,60653,1184860.3567795,1876735.75898543,4,2,39,41.816921959749386,-87.597395166632,"(41.816921959749, -87.597395166632)"
Vacant/Abandoned Building,17-07016858,10/18/2017,Front,,Open,FRONT,Vacant,true,false,731,N,LOREL,AVE,60644,1140542.14560179,1904331.63289699,37,15,25,41.89357542462442,-87.75929057580976,"(41.893575424624, -87.75929057581)"
Vacant/Abandoned Building,17-07006082,10/18/2017,Front,,Open,,Vacant,false,false,10517,S,STATE,ST,60628,1178112.01090537,1835216.11000346,9,5,49,41.70314332915514,-87.6234064886343,"(41.703143329155, -87.623406488634)"
Vacant/Abandoned Building,17-07014112,10/18/2017,Front,,Open,REAR,Vacant,false,true,1519,E,74TH,PL,60619,1187691.24047443,1855894.06999809,8,3,43,41.75966376453629,-87.58767398107315,"(41.759663764536, -87.587673981073)"
Vacant/Abandoned Building,17-07013449,10/18/2017,Rear,,Open,REAR,Vacant,false,true,5935,S,THROOP,ST,60636,1168673.80556575,1865409.9263116,16,7,67,41.786207679286136,-87.65709814824612,"(41.786207679286, -87.657098148246)"
Vacant/Abandoned Building,17-07013640,10/18/2017,Front,,Open,FRONT,Vacant,false,false,8053,S,CHAMPLAIN,AVE,60619,1181963.40918738,1851746.11889239,6,6,44,41.74841566996484,-87.60879419571896,"(41.748415669965, -87.608794195719)"
Vacant/Abandoned Building,17-07010995,10/18/2017,Rear,,Open,REAR NO FENCE,Vacant,false,true,8714,S,WOOD,ST,60620,1165866.18399258,1846897.70582535,21,22,71,41.73546773725617,-87.66791734524901,"(41.735467737256, -87.667917345249)"
